symbol,base_qty,side,quote_qty,account_name,price,realized_pnl,fee,trade_time,时间,净资产,份额,净值
ETHUSDT,0.008,CloseLong,34.2,binance-001,4272,0.186,0.00923,1755841369677,2025/8/22 13:42:50,1005.076991,1000,1.005076991
SOLUSDT,0.09,CloseLong,16.5,binance-001,183,-0.182,0.00445,1755841531149,2025/8/22 13:45:31,1004.890541,1000,1.004890541
XRPUSDT,0.1,CloseLong,0.287,binance-001,2.87,0.000384,0.0000774,1755842599158,2025/8/22 14:03:19,1004.890847,1000,1.004890847
SOLUSDT,0.01,CloseLong,1.84,binance-001,184,-0.014,0.000496,1755843410107,2025/8/22 14:16:50,1004.876351,1000,1.004876351
ETHUSDT,0.004,CloseLong,17.2,binance-001,4306,0.229,0.00465,1755843719758,2025/8/22 14:22:00,1005.100701,1000,1.005100701
XRPUSDT,15.9,CloseLong,45.7,binance-001,2.87,0.145,0.0123,1755846710006,2025/8/22 15:11:50,1005.233401,1000,1.005233401
XRPUSDT,0.1,CloseLong,0.287,binance-001,2.87,0.000484,0.0000774,1755847337839,2025/8/22 15:22:18,1005.233808,1000,1.005233808
XRPUSDT,4,CloseLong,11.5,binance-001,2.87,0.021,0.0031,1755848514910,2025/8/22 15:41:55,1005.251708,1000,1.005251708
SOLUSDT,0.03,OpenLong,5.43,binance-001,181,0,0.00147,1755859882824,2025/8/22 18:51:23,1005.250238,1000,1.005250238
SOLUSDT,0.02,CloseLong,3.6,binance-001,180,-0.103,0.000972,1755862397251,2025/8/22 19:33:17,1005.146266,1000,1.005146266
SOLUSDT,0.03,OpenLong,5.36,binance-001,179,0,0.00145,1755864934413,2025/8/22 20:15:34,1005.144816,1000,1.005144816
ETHUSDT,0.012,OpenLong,50.8,binance-001,4231,0,0.0137,1755865460457,2025/8/22 20:24:20,1005.131116,1000,1.005131116
SOLUSDT,0.2,OpenLong,35.6,binance-001,178,0,0.00962,1755865517654,2025/8/22 20:25:18,1005.121496,1000,1.005121496
ETHUSDT,0.008,OpenLong,33.7,binance-001,4213,0,0.0091,1755866115543,2025/8/22 20:35:16,1005.112396,1000,1.005112396
SOLUSDT,0.07,OpenLong,12.4,binance-001,177,0,0.00335,1755866172754,2025/8/22 20:36:13,1005.109046,1000,1.005109046
SOLUSDT,0.03,OpenLong,5.36,binance-001,179,0,0.00145,1755866827915,2025/8/22 20:47:08,1005.107596,1000,1.005107596
ETHUSDT,0.004,CloseLong,17,binance-001,4249,0.102,0.00459,1755867420744,2025/8/22 20:57:01,1005.205006,1000,1.005205006
SOLUSDT,0.08,CloseLong,14.3,binance-001,178,-0.522,0.00385,1755867453230,2025/8/22 20:57:33,1004.679156,1000,1.004679156
SOLUSDT,0.08,CloseLong,14.3,binance-001,179,-0.476,0.00387,1755868057472,2025/8/22 21:07:37,1004.199286,1000,1.004199286
ETHUSDT,0.004,CloseLong,17,binance-001,4249,0.103,0.00459,1755868090023,2025/8/22 21:08:10,1004.297696,1000,1.004297696
SOLUSDT,0.05,OpenLong,8.92,binance-001,178,0,0.00241,1755868668076,2025/8/22 21:17:48,1004.295286,1000,1.004295286
SOLUSDT,0.11,CloseLong,19.6,binance-001,179,-0.699,0.0053,1755869288058,2025/8/22 21:28:08,1003.590986,1000,1.003590986
ETHUSDT,0.012,CloseLong,51.1,binance-001,4257,0.4,0.0138,1755869347790,2025/8/22 21:29:08,1003.977186,1000,1.003977186
SOLUSDT,0.05,CloseLong,8.91,binance-001,178,-0.335,0.00241,1755869939322,2025/8/22 21:38:59,1003.639776,1000,1.003639776
SOLUSDT,0.06,CloseLong,10.7,binance-001,178,-0.402,0.00289,1755869939322,2025/8/22 21:38:59,1003.234886,1000,1.003234886
SOLUSDT,0.04,OpenLong,7.23,binance-001,181,0,0.00195,1755870544819,2025/8/22 21:49:05,1003.232936,1000,1.003232936
SOLUSDT,0.06,CloseLong,11.1,binance-001,185,0.0127,0.003,1755871522227,2025/8/22 22:05:22,1003.242636,1000,1.003242636
SOLUSDT,0.05,OpenLong,9.42,binance-001,188,0,0.00254,1755871773189,2025/8/22 22:09:33,1003.240096,1000,1.003240096
BTCUSDT,0.001,CloseLong,115,binance-001,115073,0.208,0.0311,1755872078202,2025/8/22 22:14:38,1003.416996,1000,1.003416996
SOLUSDT,0.01,CloseLong,1.9,binance-001,190,0.0515,0.000513,1755873105875,2025/8/22 22:31:46,1003.467983,1000,1.003467983
SOLUSDT,0.01,CloseLong,1.91,binance-001,191,0.0606,0.000516,1755873705936,2025/8/22 22:41:46,1003.528067,1000,1.003528067
BTCUSDT,0.001,CloseLong,116,binance-001,115935,1.07,0.0313,1755874149958,2025/8/22 22:49:10,1004.566767,1000,1.004566767
SOLUSDT,0.03,OpenLong,5.83,binance-001,194,0,0.00157,1755877941130,2025/8/22 23:52:21,1004.565197,1000,1.004565197
SOLUSDT,0.03,CloseLong,5.89,binance-001,196,0.343,0.00159,1755879465103,2025/8/23 0:17:45,1004.906607,1000,1.004906607
SOLUSDT,0.03,CloseLong,5.86,binance-001,195,0.316,0.00158,1755880664784,2025/8/23 0:37:45,1005.221027,1000,1.005221027
SOLUSDT,0.06,OpenLong,11.7,binance-001,196,0,0.00317,1755882140854,2025/8/23 1:02:21,1005.217857,1000,1.005217857
SOLUSDT,0.03,CloseLong,5.91,binance-001,197,0.357,0.0016,1755883305780,2025/8/23 1:21:46,1005.573257,1000,1.005573257
SOLUSDT,0.01,CloseLong,1.97,binance-001,197,0.118,0.000531,1755886069809,2025/8/23 2:07:50,1005.690726,1000,1.005690726
BTCUSDT,0.001,CloseLong,117,binance-001,117168,2.3,0.0316,1755886149861,2025/8/23 2:09:10,1007.959126,1000,1.007959126
SOLUSDT,0.01,CloseLong,1.96,binance-001,196,0.109,0.000529,1755886905961,2025/8/23 2:21:46,1008.067597,1000,1.008067597
SOLUSDT,0.03,OpenLong,5.91,binance-001,197,0,0.0016,1755889699135,2025/8/23 3:08:19,1008.065997,1000,1.008065997
SOLUSDT,0.01,CloseLong,1.97,binance-001,197,0.118,0.000532,1755889934738,2025/8/23 3:12:15,1008.183465,1000,1.008183465
SOLUSDT,0.03,OpenLong,5.94,binance-001,198,0,0.0016,1755891710940,2025/8/23 3:41:51,1008.181865,1000,1.008181865
SOLUSDT,0.02,CloseLong,3.98,binance-001,199,0.278,0.00107,1755892305964,2025/8/23 3:51:46,1008.458795,1000,1.008458795
SOLUSDT,0.01,CloseLong,1.99,binance-001,199,0.136,0.000537,1755894107768,2025/8/23 4:21:48,1008.594258,1000,1.008594258
SOLUSDT,0.01,CloseLong,2.02,binance-001,202,0.166,0.000544,1755898063159,2025/8/23 5:27:43,1008.759714,1000,1.008759714
SOLUSDT,0.01,CloseLong,2,binance-001,200,0.153,0.000541,1755907313416,2025/8/23 8:01:53,1008.912173,1000,1.008912173
SOLUSDT,0.04,OpenLong,7.85,binance-001,196,0,0.00212,1755916911039,2025/8/23 10:41:51,1008.910053,1000,1.008910053
SOLUSDT,0.03,CloseLong,5.92,binance-001,197,0.361,0.0016,1755917505914,2025/8/23 10:51:46,1009.269453,1000,1.009269453
SOLUSDT,0.01,CloseLong,1.98,binance-001,198,0.132,0.000535,1755920863299,2025/8/23 11:47:43,1009.400918,1000,1.009400918
SOLUSDT,0.04,OpenLong,8.18,binance-001,204,0,0.00221,1755924528280,2025/8/23 12:48:48,1009.398708,1000,1.009398708
SOLUSDT,0.01,CloseLong,2.04,binance-001,204,0.187,0.000551,1755924764328,2025/8/23 12:52:44,1009.585157,1000,1.009585157
SOLUSDT,0.01,CloseLong,2.05,binance-001,205,0.194,0.000553,1755925337397,2025/8/23 13:02:17,1009.778604,1000,1.009778604
SOLUSDT,0.01,CloseLong,2.07,binance-001,207,0.221,0.00056,1755929505954,2025/8/23 14:11:46,1009.999044,1000,1.009999044
SOLUSDT,0.03,OpenLong,6.11,binance-001,204,0,0.00165,1755961940877,2025/8/23 23:12:21,1009.997394,1000,1.009997394
SOLUSDT,0.02,CloseLong,4.07,binance-001,203,0.362,0.0011,1755962561145,2025/8/23 23:22:41,1010.358294,1000,1.010358294
SOLUSDT,0.01,CloseLong,2.03,binance-001,203,0.177,0.000548,1755964351621,2025/8/23 23:52:32,1010.534746,1000,1.010534746
SOLUSDT,0.03,OpenLong,6.14,binance-001,205,0,0.00166,1755991941066,2025/8/24 7:32:21,1010.533086,1000,1.010533086
SOLUSDT,0.01,CloseLong,2.04,binance-001,204,0.187,0.000551,1755993156103,2025/8/24 7:52:36,1010.719535,1000,1.010719535
SOLUSDT,0.06,OpenLong,12.3,binance-001,205,0,0.00332,1755993761264,2025/8/24 8:02:41,1010.716215,1000,1.010716215
SOLUSDT,0.06,OpenLong,12.3,binance-001,206,0,0.00333,1755996731169,2025/8/24 8:52:11,1010.712885,1000,1.010712885
SOLUSDT,0.01,CloseLong,2.06,binance-001,206,0.203,0.000556,1755997352226,2025/8/24 9:02:32,1010.915329,1000,1.010915329
SOLUSDT,0.12,CloseLong,24.6,binance-001,205,2.35,0.00665,1755997954419,2025/8/24 9:12:34,1013.258679,1000,1.013258679
SOLUSDT,0.01,CloseLong,2.09,binance-001,209,0.232,0.000564,1756001531795,2025/8/24 10:12:12,1013.490115,1000,1.013490115
XRPUSDT,5.9,CloseLong,18,binance-001,3.04,1.08,0.00485,1756015905978,2025/8/24 14:11:46,1014.565265,1000,1.014565265
XRPUSDT,22.1,CloseLong,67.3,binance-001,3.04,4.03,0.0182,1756015905978,2025/8/24 14:11:46,1018.577065,1000,1.018577065
SOLUSDT,0.03,OpenLong,6.23,binance-001,208,0,0.00168,1756020925113,2025/8/24 15:35:25,1018.575385,1000,1.018575385
SOLUSDT,0.02,CloseLong,4.15,binance-001,207,0.435,0.00112,1756021572342,2025/8/24 15:46:12,1019.009265,1000,1.019009265
SOLUSDT,0.01,CloseLong,2.08,binance-001,208,0.219,0.000561,1756023444254,2025/8/24 16:17:24,1019.227704,1000,1.019227704
SOLUSDT,0.01,CloseLong,2.05,binance-001,205,0.197,0.000555,1756032170905,2025/8/24 18:42:51,1019.424149,1000,1.019424149
SOLUSDT,0.03,OpenLong,6.14,binance-001,205,0,0.00166,1756035297043,2025/8/24 19:34:57,1019.422489,1000,1.019422489
SOLUSDT,0.01,CloseLong,2.04,binance-001,204,0.18,0.00055,1756035944263,2025/8/24 19:45:44,1019.601939,1000,1.019601939
SOLUSDT,0.01,CloseLong,2.04,binance-001,204,0.183,0.000551,1756038440256,2025/8/24 20:27:20,1019.784388,1000,1.019784388
SOLUSDT,0.01,CloseLong,2.09,binance-001,209,0.233,0.000565,1756049032589,2025/8/24 23:23:53,1020.016823,1000,1.020016823
SUIUSDT,0.1,CloseLong,0.365,binance-001,3.65,0.0164,0.0000986,1756050044503,2025/8/24 23:40:45,1020.033124,1000,1.020033124
SOLUSDT,0.12,CloseLong,24.9,binance-001,207,2.56,0.00671,1756050287665,2025/8/24 23:44:48,1022.586414,1000,1.022586414
ETCUSDT,0.22,CloseLong,5.15,binance-001,23.4,0.446,0.00139,1756050320259,2025/8/24 23:45:20,1023.031024,1000,1.023031024
SOLUSDT,0.01,CloseLong,2.07,binance-001,207,0.208,0.000558,1756052533560,2025/8/25 0:22:14,1023.238466,1000,1.023238466
SOLUSDT,0.02,CloseLong,4.14,binance-001,207,0.419,0.00112,1756054305951,2025/8/25 0:51:46,1023.656346,1000,1.023656346
SOLUSDT,0.42,CloseLong,87,binance-001,207,8.95,0.0235,1756054905790,2025/8/25 1:01:46,1032.582846,1000,1.032582846
SOLUSDT,0.01,CloseLong,2.08,binance-001,208,0.218,0.000561,1756055505921,2025/8/25 1:11:46,1032.800285,1000,1.032800285
SOLUSDT,0.03,OpenLong,6.36,binance-001,212,0,0.00172,1756060911101,2025/8/25 2:41:51,1032.798565,1000,1.032798565
ETCUSDT,0.03,CloseLong,0.725,binance-001,24.2,0.0839,0.000196,1756060963325,2025/8/25 2:42:43,1032.882269,1000,1.032882269
SUIUSDT,9.9,CloseLong,37.6,binance-001,3.8,3.07,0.0102,1756060995733,2025/8/25 2:43:16,1035.942069,1000,1.035942069
SOLUSDT,0.01,CloseLong,2.12,binance-001,212,0.257,0.000571,1756061505884,2025/8/25 2:51:46,1036.198498,1000,1.036198498
SUIUSDT,1,CloseLong,3.84,binance-001,3.84,0.352,0.00104,1756062760369,2025/8/25 3:12:40,1036.549458,1000,1.036549458
SUIUSDT,3.1,OpenShort,11.9,binance-001,3.84,0,0.00321,1756062770389,2025/8/25 3:12:50,1036.546248,1000,1.036546248
ETCUSDT,0.02,CloseLong,0.481,binance-001,24.1,0.0536,0.00013,1756063933251,2025/8/25 3:32:13,1036.599718,1000,1.036599718
SUIUSDT,3.1,CloseShort,11.7,binance-001,3.79,0.163,0.00317,1756063965816,2025/8/25 3:32:46,1036.759548,1000,1.036759548
SOLUSDT,0.11,OpenLong,22.5,binance-001,205,0,0.00608,1756064511024,2025/8/25 3:41:51,1036.753468,1000,1.036753468
SOLUSDT,0.13,CloseLong,26.6,binance-001,204,2.36,0.00717,1756065107434,2025/8/25 3:51:47,1039.106298,1000,1.039106298
SOLUSDT,0.03,CloseLong,6.12,binance-001,204,0.53,0.00165,1756065709507,2025/8/25 4:01:50,1039.634648,1000,1.039634648
ETCUSDT,0.23,CloseLong,5.41,binance-001,23.5,0.488,0.00146,1756065741998,2025/8/25 4:02:22,1040.121188,1000,1.040121188
WCTUSDT,1,CloseShort,0.34,binance-001,0.34,-0.0317,0.0000917,1756066251727,2025/8/25 4:10:52,1040.089397,1000,1.040089397
SOLUSDT,0.06,CloseLong,12.2,binance-001,204,1.05,0.0033,1756066311441,2025/8/25 4:11:51,1041.136097,1000,1.041136097
ETCUSDT,0.19,CloseLong,4.44,binance-001,23.4,0.376,0.0012,1756066344192,2025/8/25 4:12:24,1041.510897,1000,1.041510897
SOLUSDT,0.07,OpenLong,14.3,binance-001,204,0,0.00386,1756066911118,2025/8/25 4:21:51,1041.507037,1000,1.041507037
SOLUSDT,0.01,OpenLong,2.04,binance-001,204,0,0.000551,1756066911118,2025/8/25 4:21:51,1041.506486,1000,1.041506486
SOLUSDT,0.06,OpenLong,12.3,binance-001,204,0,0.00331,1756068710942,2025/8/25 4:51:51,1041.503176,1000,1.041503176
SOLUSDT,0.01,CloseLong,2.03,binance-001,203,0.166,0.000548,1756069905854,2025/8/25 5:11:46,1041.668628,1000,1.041668628
SUIUSDT,2.1,OpenLong,7.73,binance-001,3.68,0,0.00209,1756070300539,2025/8/25 5:18:21,1041.666538,1000,1.041666538
SOLUSDT,0.01,CloseLong,2.05,binance-001,205,0.184,0.000553,1756071705961,2025/8/25 5:41:46,1041.849985,1000,1.041849985
SOLUSDT,0.01,CloseLong,2.07,binance-001,207,0.201,0.000558,1756078305980,2025/8/25 7:31:46,1042.050427,1000,1.042050427
SOLUSDT,0.03,OpenLong,6.2,binance-001,207,0,0.00167,1756081341080,2025/8/25 8:22:21,1042.048757,1000,1.042048757
SOLUSDT,0.03,CloseLong,6.14,binance-001,205,0.548,0.00166,1756081934042,2025/8/25 8:32:14,1042.595097,1000,1.042595097
SOLUSDT,0.03,OpenLong,6.11,binance-001,204,0,0.00165,1756083111018,2025/8/25 8:51:51,1042.593447,1000,1.042593447
SOLUSDT,0.01,CloseLong,2.07,binance-001,207,0.199,0.000558,1756086105998,2025/8/25 9:41:46,1042.791889,1000,1.042791889
SOLUSDT,0.01,CloseLong,2.12,binance-001,212,0.255,0.000573,1756089107425,2025/8/25 10:31:47,1043.046316,1000,1.043046316
SOLUSDT,0.01,CloseLong,2.1,binance-001,210,0.236,0.000568,1756093174018,2025/8/25 11:39:34,1043.281748,1000,1.043281748
SOLUSDT,0.03,OpenLong,6.17,binance-001,206,0,0.00167,1756099999729,2025/8/25 13:33:20,1043.280078,1000,1.043280078
SOLUSDT,0.01,CloseLong,2.04,binance-001,204,0.176,0.000552,1756101194823,2025/8/25 13:53:15,1043.455526,1000,1.043455526
BTCUSDT,0.004,OpenLong,448,binance-001,111923,0,0.121,1756105243542,2025/8/25 15:00:44,1043.334526,1000,1.043334526
SOLUSDT,0.01,CloseLong,2.02,binance-001,202,0.153,0.000546,1756107169707,2025/8/25 15:32:50,1043.48698,1000,1.04348698
XRPUSDT,37.6,OpenLong,111,binance-001,2.95,0,0.0299,1756107799831,2025/8/25 15:43:20,1043.45708,1000,1.04345708
NOTUSDT,6059,OpenLong,11.2,binance-001,0.00185,0,0.00303,1756107912517,2025/8/25 15:45:13,1043.45405,1000,1.04345405
ONDOUSDT,96.8,OpenLong,90.5,binance-001,0.935,0,0.0244,1756107983830,2025/8/25 15:46:24,1043.42965,1000,1.04342965
ONDOUSDT,69.5,OpenLong,64.9,binance-001,0.935,0,0.0175,1756107983830,2025/8/25 15:46:24,1043.41215,1000,1.04341215
WUSDT,67.7,OpenLong,5.25,binance-001,0.0776,0,0.00142,1756108055216,2025/8/25 15:47:35,1043.41073,1000,1.04341073
WUSDT,234,OpenLong,18.2,binance-001,0.0776,0,0.00491,1756108055216,2025/8/25 15:47:35,1043.40582,1000,1.04340582
WUSDT,161,OpenLong,12.5,binance-001,0.0776,0,0.00338,1756108055216,2025/8/25 15:47:35,1043.40244,1000,1.04340244
APTUSDT,4.2,OpenLong,18.7,binance-001,4.44,0,0.00504,1756108186595,2025/8/25 15:49:47,1043.3974,1000,1.0433974
WIFUSDT,6.3,OpenLong,5.28,binance-001,0.839,0,0.00143,1756108260728,2025/8/25 15:51:01,1043.39597,1000,1.04339597
WIFUSDT,6,OpenLong,5.03,binance-001,0.839,0,0.00136,1756108260728,2025/8/25 15:51:01,1043.39461,1000,1.04339461
WIFUSDT,32.2,OpenLong,27,binance-001,0.839,0,0.00729,1756108260728,2025/8/25 15:51:01,1043.38732,1000,1.04338732
DOGSUSDT,92352,OpenLong,13.3,binance-001,0.000144,0,0.00358,1756108342180,2025/8/25 15:52:22,1043.38374,1000,1.04338374
TONUSDT,15.3,OpenLong,49.1,binance-001,3.21,0,0.0133,1756108443542,2025/8/25 15:54:04,1043.37044,1000,1.04337044
LTCUSDT,0.582,OpenLong,65.3,binance-001,112,0,0.0176,1756108515347,2025/8/25 15:55:15,1043.35284,1000,1.04335284
ETHUSDT,0.005,OpenLong,22.9,binance-001,4589,0,0.0062,1756108646330,2025/8/25 15:57:26,1043.34664,1000,1.04334664
ETHUSDT,0.122,OpenLong,560,binance-001,4589,0,0.151,1756108646330,2025/8/25 15:57:26,1043.19564,1000,1.04319564
TAOUSDT,0.107,OpenLong,36.6,binance-001,342,0,0.00989,1756108759040,2025/8/25 15:59:19,1043.18575,1000,1.04318575
TAOUSDT,0.618,OpenLong,212,binance-001,342,0,0.0571,1756108759040,2025/8/25 15:59:19,1043.12865,1000,1.04312865
BTCUSDT,0.012,CloseLong,1338,binance-001,111480,-31.8,0.361,1756108841355,2025/8/25 16:00:41,1010.96765,1000,1.01096765
KAITOUSDT,13.1,OpenLong,14,binance-001,1.07,0,0.00377,1756108893170,2025/8/25 16:01:33,1010.96388,1000,1.01096388
SOLUSDT,5.88,CloseLong,1173,binance-001,200,74.9,0.317,1756108959446,2025/8/25 16:02:39,1085.54688,1000,1.08554688
WCTUSDT,29,CloseShort,9.2,binance-001,0.317,-0.278,0.00249,1756109140045,2025/8/25 16:05:40,1085.26639,1000,1.08526639
INJUSDT,1.3,OpenLong,17.5,binance-001,13.5,0,0.00472,1756109191917,2025/8/25 16:06:32,1085.26167,1000,1.08526167
INJUSDT,0.4,OpenLong,5.38,binance-001,13.5,0,0.00145,1756109191917,2025/8/25 16:06:32,1085.26022,1000,1.08526022
INJUSDT,0.1,OpenLong,1.35,binance-001,13.5,0,0.000363,1756109191917,2025/8/25 16:06:32,1085.259857,1000,1.085259857
ENAUSDT,65,OpenLong,41.8,binance-001,0.643,0,0.0113,1756109263322,2025/8/25 16:07:43,1085.248557,1000,1.085248557
CRVUSDT,89.5,OpenLong,75,binance-001,0.838,0,0.0203,1756109334636,2025/8/25 16:08:55,1085.228257,1000,1.085228257
ETCUSDT,11.3,CloseLong,248,binance-001,22,6.95,0.0669,1756109403340,2025/8/25 16:10:03,1092.111357,1000,1.092111357
ETCUSDT,4,CloseLong,88,binance-001,22,2.47,0.0238,1756109403340,2025/8/25 16:10:03,1094.557557,1000,1.094557557
ETCUSDT,0.96,CloseLong,21.1,binance-001,22,0.592,0.0057,1756109403340,2025/8/25 16:10:03,1095.143857,1000,1.095143857
ETCUSDT,6.02,CloseLong,132,binance-001,22,3.71,0.0358,1756109403340,2025/8/25 16:10:03,1098.818057,1000,1.098818057
TIAUSDT,5,OpenLong,8.57,binance-001,1.71,0,0.00231,1756109454958,2025/8/25 16:10:55,1098.815747,1000,1.098815747
GRTUSDT,117,OpenLong,10.5,binance-001,0.09,0,0.00284,1756109597531,2025/8/25 16:13:18,1098.812907,1000,1.098812907
XRPUSDT,6.2,OpenLong,18.2,binance-001,2.94,0,0.00492,1756109720433,2025/8/25 16:15:20,1098.807987,1000,1.098807987
UNIUSDT,1,OpenLong,10.3,binance-001,10.3,0,0.00279,1756109791765,2025/8/25 16:16:32,1098.805197,1000,1.098805197
NOTUSDT,75,CloseLong,0.139,binance-001,0.00185,0,0.0000375,1756109858077,2025/8/25 16:17:38,1098.805159,1000,1.098805159
ONDOUSDT,1.2,CloseLong,1.12,binance-001,0.935,0.00072,0.000303,1756109904667,2025/8/25 16:18:25,1098.805576,1000,1.098805576
WUSDT,2.1,CloseLong,0.164,binance-001,0.0779,0.000693,0.0000442,1756109951327,2025/8/25 16:19:11,1098.806225,1000,1.098806225
APTUSDT,0.1,CloseLong,0.445,binance-001,4.45,0.00072,0.00012,1756109997972,2025/8/25 16:19:58,1098.806825,1000,1.098806825
WIFUSDT,0.5,CloseLong,0.421,binance-001,0.842,0.0016,0.000114,1756110044678,2025/8/25 16:20:45,1098.808311,1000,1.098808311
DOGSUSDT,610,CloseLong,0.0875,binance-001,0.000143,-0.000122,0.0000236,1756110101418,2025/8/25 16:21:41,1098.808165,1000,1.098808165
BTCUSDT,0.004,OpenLong,446,binance-001,111553,0,0.12,1756110689820,2025/8/25 16:31:30,1098.688165,1000,1.098688165
SOLUSDT,0.03,OpenLong,5.99,binance-001,200,0,0.00162,1756110802532,2025/8/25 16:33:23,1098.686545,1000,1.098686545
AVAXUSDT,1,OpenLong,24.3,binance-001,24.3,0,0.00656,1756110993926,2025/8/25 16:36:34,1098.679985,1000,1.098679985
ENAUSDT,1,CloseLong,0.651,binance-001,0.651,0.0084,0.000176,1756111238608,2025/8/25 16:40:39,1098.688209,1000,1.098688209
CRVUSDT,0.2,CloseLong,0.168,binance-001,0.838,0,0.0000453,1756111285278,2025/8/25 16:41:25,1098.688164,1000,1.098688164
ETCUSDT,0.03,CloseLong,0.664,binance-001,22.1,0.023,0.000179,1756111331966,2025/8/25 16:42:12,1098.710985,1000,1.098710985
SOLUSDT,0.01,CloseLong,2,binance-001,200,0.131,0.00054,1756111897360,2025/8/25 16:51:37,1098.841445,1000,1.098841445
LINKUSDT,1.51,OpenLong,37.9,binance-001,25.1,0,0.0102,1756112474319,2025/8/25 17:01:14,10098.83124,9190.444619,1.098840335
LINKUSDT,1.92,OpenLong,48.2,binance-001,25.1,0,0.013,1756112474319,2025/8/25 17:01:14,10098.81824,9190.444619,1.098838921
UNIUSDT,10,OpenLong,103,binance-001,10.3,0,0.0278,1756112545596,2025/8/25 17:02:26,10098.79044,9190.444619,1.098835896
APTUSDT,5.5,OpenLong,24.5,binance-001,4.45,0,0.0066,1756112616856,2025/8/25 17:03:37,10098.78384,9190.444619,1.098835178
APTUSDT,1.2,OpenLong,5.34,binance-001,4.45,0,0.00144,1756112616856,2025/8/25 17:03:37,10098.7824,9190.444619,1.098835021
APTUSDT,26.9,OpenLong,120,binance-001,4.45,0,0.0323,1756112616856,2025/8/25 17:03:37,10098.7501,9190.444619,1.098831506
DOGSUSDT,742310,OpenLong,106,binance-001,0.000143,0,0.0287,1756112688222,2025/8/25 17:04:48,10098.7214,9190.444619,1.098828384
WUSDT,2682,OpenLong,207,binance-001,0.0773,0,0.056,1756112759492,2025/8/25 17:05:59,10098.6654,9190.444619,1.09882229
WUSDT,1062,OpenLong,82.1,binance-001,0.0773,0,0.0222,1756112759492,2025/8/25 17:05:59,10098.6432,9190.444619,1.098819875
WCTUSDT,79,OpenShort,25.2,binance-001,0.319,0,0.00681,1756112882216,2025/8/25 17:08:02,10098.63639,9190.444619,1.098819134
INJUSDT,8.8,OpenLong,119,binance-001,13.5,0,0.0322,1756112953530,2025/8/25 17:09:14,10098.60419,9190.444619,1.09881563
INJUSDT,6.3,OpenLong,85.3,binance-001,13.5,0,0.023,1756112953530,2025/8/25 17:09:14,10098.58119,9190.444619,1.098813127
ENAUSDT,531,OpenLong,342,binance-001,0.644,0,0.0923,1756113024803,2025/8/25 17:10:25,10098.48889,9190.444619,1.098803084
CRVUSDT,554,OpenLong,464,binance-001,0.838,0,0.125,1756113096090,2025/8/25 17:11:36,10098.36389,9190.444619,1.098789483
CRVUSDT,174,OpenLong,146,binance-001,0.838,0,0.0395,1756113096090,2025/8/25 17:11:36,10098.32439,9190.444619,1.098785185
ETCUSDT,3.87,OpenLong,85.6,binance-001,22.1,0,0.0231,1756113167416,2025/8/25 17:12:47,10098.30129,9190.444619,1.098782672
ETCUSDT,55.9,OpenLong,1236,binance-001,22.1,0,0.334,1756113167416,2025/8/25 17:12:47,10097.96729,9190.444619,1.09874633
KAVAUSDT,110,OpenLong,41.5,binance-001,0.376,0,0.0112,1756113238711,2025/8/25 17:13:59,10097.95609,9190.444619,1.098745111
SUIUSDT,1.6,OpenLong,5.58,binance-001,3.49,0,0.00151,1756113366398,2025/8/25 17:16:06,10097.95458,9190.444619,1.098744947
SUIUSDT,4.6,OpenLong,16,binance-001,3.49,0,0.00433,1756113366398,2025/8/25 17:16:06,10097.95025,9190.444619,1.098744476
SUIUSDT,1.5,OpenLong,5.23,binance-001,3.49,0,0.00141,1756113366398,2025/8/25 17:16:06,10097.94884,9190.444619,1.098744322
SUIUSDT,21.6,OpenLong,75.3,binance-001,3.49,0,0.0203,1756113366398,2025/8/25 17:16:06,10097.92854,9190.444619,1.098742113
XRPUSDT,353,OpenLong,1040,binance-001,2.94,0,0.281,1756113447826,2025/8/25 17:17:28,10097.64754,9190.444619,1.098711538
NOTUSDT,48331,OpenLong,89.7,binance-001,0.00186,0,0.0242,1756113560581,2025/8/25 17:19:21,10097.62334,9190.444619,1.098708905
ONDOUSDT,1333,OpenLong,1243,binance-001,0.933,0,0.336,1756113631978,2025/8/25 17:20:32,10097.28734,9190.444619,1.098672345
WUSDT,14.7,CloseLong,1.14,binance-001,0.0776,0.00283,0.000308,1756113698335,2025/8/25 17:21:38,10097.28987,9190.444619,1.09867262
WIFUSDT,101,OpenLong,84.6,binance-001,0.838,0,0.0228,1756113791539,2025/8/25 17:23:12,10097.26707,9190.444619,1.098670139
WIFUSDT,258,OpenLong,216,binance-001,0.838,0,0.0583,1756113791539,2025/8/25 17:23:12,10097.20877,9190.444619,1.098663795
DOGSUSDT,588,CloseLong,0.084,binance-001,0.000143,-0.0000976,0.0000227,1756113868015,2025/8/25 17:24:28,10097.20865,9190.444619,1.098663782
