,Unnamed: 0,AccountDetailID,CreateTime,MemberID,TradeUnitID,ExchangeID,InstrumentID,SettlementGroup,ProductGroup,AccountID,Currency,Amount,PreBalance,Balance,Source,Remark,UpdateUserID,UpdateTime,UserID,InsertTime,LocalID,SettleSegment,BusinessNo,RelatedID,ReserveAmount,ReserveBalance,pl,shares
69,69,1000141721103283,2025-06-17 21:16:28,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18246.76263392,18256.76263392,b,,,1750194988,,1750194988,1250617110024.0,,,,10.0,836.03029992,0.6135867749288403,29754.165800000002
70,70,1000141721103285,2025-06-17 21:16:28,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18256.76263392,18266.76263392,b,,,1750194988,,1750194988,1250617110025.0,,,,10.0,846.03029992,0.6139228623213492,29754.165800000002
71,71,1000141721103286,2025-06-17 21:16:28,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18266.76263392,18276.76263392,b,,,1750194988,,1750194988,1250617110026.0,,,,10.0,856.03029992,0.6142589497138582,29754.165800000002
72,72,1000141721103287,2025-06-17 21:16:28,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18276.76263392,18286.76263392,b,,,1750194988,,1750194988,1250617110027.0,,,,10.0,866.03029992,0.6145950371063671,29754.165800000002
73,73,1000141721103288,2025-06-17 21:16:28,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18286.76263392,18296.76263392,b,,,1750194988,,1750194988,1250617110028.0,,,,10.0,876.03029992,0.614931124498876,29754.165800000002
74,74,1000141721103289,2025-06-17 21:16:29,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18296.76263392,18306.76263392,b,,,1750194989,,1750194989,1250617110029.0,,,,10.0,886.03029992,0.6152672118913849,29754.165800000002
75,75,1000141721103290,2025-06-17 21:16:29,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18306.76263392,18316.76263392,b,,,1750194989,,1750194989,1250617110030.0,,,,10.0,896.03029992,0.6156032992838938,29754.165800000002
76,76,1000141721103291,2025-06-17 21:16:29,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18316.76263392,18326.76263392,b,,,1750194989,,1750194989,1250617110031.0,,,,10.0,906.03029992,0.6159393866764027,29754.165800000002
77,77,1000141721103292,2025-06-17 21:16:29,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18326.76263392,18336.76263392,b,,,1750194989,,1750194989,1250617110032.0,,,,10.0,916.03029992,0.6162754740689117,29754.165800000002
78,78,1000141721103295,2025-06-17 21:16:29,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18336.76263392,18346.76263392,b,,,1750194989,,1750194989,1250617110033.0,,,,10.0,926.03029992,0.6166115614614206,29754.165800000002
79,79,1000141721103296,2025-06-17 21:16:30,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18346.76263392,18356.76263392,b,,,1750194990,,1750194990,1250617110034.0,,,,10.0,936.03029992,0.6169476488539295,29754.165800000002
80,80,1000141721103297,2025-06-17 21:16:30,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18356.76263392,18366.76263392,b,,,1750194990,,1750194990,1250617110035.0,,,,10.0,946.03029992,0.6172837362464384,29754.165800000002
81,81,1000141721103302,2025-06-17 21:16:30,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18366.76263392,18376.76263392,b,,,1750194990,,1750194990,1250617110036.0,,,,10.0,956.03029992,0.6176198236389473,29754.165800000002
82,82,1000141721103305,2025-06-17 21:16:30,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18376.76263392,18386.76263392,b,,,1750194990,,1750194990,1250617110037.0,,,,10.0,966.03029992,0.6179559110314562,29754.165800000002
83,83,1000141721103308,2025-06-17 21:16:31,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18386.76263392,18396.76263392,b,,,1750194991,,1750194991,1250617110038.0,,,,10.0,976.03029992,0.6182919984239652,29754.165800000002
84,84,1000141721103309,2025-06-17 21:16:31,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18396.76263392,18406.76263392,b,,,1750194991,,1750194991,1250617110039.0,,,,10.0,986.03029992,0.6186280858164741,29754.165800000002
85,85,1000141721103310,2025-06-17 21:16:31,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18406.76263392,18416.76263392,b,,,1750194991,,1750194991,1250617110040.0,,,,10.0,996.03029992,0.618964173208983,29754.165800000002
86,86,1000141721103311,2025-06-17 21:16:31,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18416.76263392,18426.76263392,b,,,1750194991,,1750194991,1250617110041.0,,,,10.0,1006.03029992,0.6193002606014919,29754.165800000002
87,87,1000141721103312,2025-06-17 21:16:31,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18426.76263392,18436.76263392,b,,,1750194991,,1750194991,1250617110042.0,,,,10.0,1016.03029992,0.6196363479940008,29754.165800000002
88,88,1000141721103313,2025-06-17 21:16:31,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18436.76263392,18446.76263392,b,,,1750194991,,1750194991,1250617110043.0,,,,10.0,1026.03029992,0.6199724353865097,29754.165800000002
89,89,1000141721103316,2025-06-17 21:16:32,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18446.76263392,18456.76263392,b,,,1750194992,,1750194992,1250617110044.0,,,,10.0,1036.03029992,0.6203085227790187,29754.165800000002
90,90,1000141721103317,2025-06-17 21:16:32,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18456.76263392,18466.76263392,b,,,1750194992,,1750194992,1250617110045.0,,,,10.0,1046.03029992,0.6206446101715276,29754.165800000002
91,91,1000141721103318,2025-06-17 21:16:32,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18466.76263392,18476.76263392,b,,,1750194992,,1750194992,1250617110046.0,,,,10.0,1056.03029992,0.6209806975640365,29754.165800000002
92,92,1000141721103319,2025-06-17 21:16:32,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18476.76263392,18486.76263392,b,,,1750194992,,1750194992,1250617110047.0,,,,10.0,1066.03029992,0.6213167849565454,29754.165800000002
93,93,1000141721103320,2025-06-17 21:16:32,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18486.76263392,18496.76263392,b,,,1750194992,,1750194992,1250617110048.0,,,,10.0,1076.03029992,0.6216528723490543,29754.165800000002
94,94,1000141721103321,2025-06-17 21:16:33,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18496.76263392,18506.76263392,b,,,1750194993,,1750194993,1250617110049.0,,,,10.0,1086.03029992,0.6219889597415632,29754.165800000002
95,95,1000141721103324,2025-06-17 21:16:33,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10.0,18506.76263392,18516.76263392,b,,,1750194993,,1750194993,1250617110050.0,,,,10.0,1096.03029992,0.6223250471340722,29754.165800000002
96,96,1000141721134499,2025-06-18 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,11.16016212,18516.76263392,18527.92279604,7,,,1750204800,,1750204800,,,,,,1096.03029992,0.6227001261127609,29754.165800000002
97,97,1000141721140003,2025-06-18 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-25.95999808,18527.92279604,18501.96279796,7,,,1750204800,,1750204800,,,,,,1096.03029992,0.6218276433063366,29754.165800000002
98,98,1000141721144842,2025-06-18 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-12.34486706,18501.96279796,18489.6179309,7,,,1750204800,,1750204800,,,,,,1096.03029992,0.6214127478882301,29754.165800000002
99,99,1000141721233039,2025-06-18 04:58:12,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-46.902288,18489.6179309,18442.7156429,5,,,1750222692,lbank_exchange_user,1750222692,1000573684069910.0,,1001631299335440.0,1000156218778965.0,0.0,1096.03029992,0.6198364211205678,29754.165800000002
100,100,1000141721233040,2025-06-18 04:58:12,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1920.798,18442.7156429,20363.5136429,1,,,1750222692,lbank_exchange_user,1750222692,1000573684069910.0,,1001631299335440.0,1000156218778965.0,0.0,1096.03029992,0.6843920202562023,29754.165800000002
101,101,1000141721267200,2025-06-18 08:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-20.16849434,20363.5136429,20343.34514856,7,,,1750233600,,1750233600,,,,,,1096.03029992,0.6837141825888461,29754.165800000002
102,102,1000141721272743,2025-06-18 08:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-3.85687749,20343.34514856,20339.48827107,7,,,1750233600,,1750233600,,,,,,1096.03029992,0.683584557798962,29754.165800000002
103,103,1000141721277678,2025-06-18 08:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-18.103932,20339.48827107,20321.38433907,7,,,1750233600,,1750233600,,,,,,1096.03029992,0.6829761074689581,29754.165800000002
104,104,1000141721338294,2025-06-18 10:58:09,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-156.122,20321.38433907,20165.26233907,5,,,1750244289,lbank_exchange_user,1750244289,1000573655704860.0,,1001631539845361.0,,0.0,1096.03029992,0.6777290438796304,29754.165800000002
105,105,1000141721341273,2025-06-18 11:08:01,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-48.92076472,20165.26233907,20116.34157435,5,,,1750244881,lbank_exchange_user,1750244881,1000573791354099.0,,1001631547619382.0,1000156230144588.0,0.0,1096.03029992,0.6760848786542017,29754.165800000002
106,106,1000141721341274,2025-06-18 11:08:01,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,531.80286,20116.34157435,20648.14443435,1,,,1750244881,lbank_exchange_user,1750244881,1000573791354099.0,,1001631547619382.0,1000156230144588.0,0.0,1096.03029992,0.6939581023088202,29754.165800000002
107,107,1000141721350197,2025-06-18 11:52:51,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-36.94971973,20648.14443435,20611.19471462,5,,,1750247571,lbank_exchange_user,1750247571,1000573806685180.0,,1001631583135650.0,1000156231529567.0,0.0,1096.03029992,0.6927162688130211,29754.165800000002
108,108,1000141721350198,2025-06-18 11:52:51,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1434.81492,20611.19471462,22046.00963462,1,,,1750247571,lbank_exchange_user,1750247571,1000573806685180.0,,1001631583135650.0,1000156231529567.0,0.0,1096.03029992,0.7409385893325902,29754.165800000002
109,109,1000141721387850,2025-06-18 13:30:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-138.6396165,22046.00963462,21907.37001812,5,,,1750253400,lbank_exchange_user,1750253400,1000573840551482.0,,1001631661794954.0,1000156234540970.0,0.0,1096.03029992,0.736279086611798,29754.165800000002
110,110,1000141721387851,2025-06-18 13:30:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-2506.596,21907.37001812,19400.77401812,1,,,1750253400,lbank_exchange_user,1750253400,1000573840551482.0,,1001631661794954.0,1000156234540970.0,0.0,1096.03029992,0.6520355552404697,29754.165800000002
111,111,1000141721409583,2025-06-18 15:12:05,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-200.63668422,19400.77401812,19200.1373339,5,,,1750259525,lbank_exchange_user,1750259525,217502595255210.0,,1001631748524048.0,,0.0,1096.03029992,0.6452924092363563,29754.165800000002
112,112,1000141721410247,2025-06-18 15:16:43,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,250.5895,19200.1373339,19450.7268339,3,,,1750259803,,1750259803,1250618110051.0,,,,0.0,1096.03029992,0.6452924092363563,30142.500602041993
113,113,1000141721411968,2025-06-18 15:25:56,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-27.69574443,19450.7268339,19423.03108947,5,,,1750260356,lbank_exchange_user,1750260356,1000573882689027.0,,1001631759871529.0,1000156238147367.0,0.0,1096.03029992,0.6443735822022078,30142.500602041993
114,114,1000141721411969,2025-06-18 15:25:56,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1009.92969,19423.03108947,20432.96077947,1,,,1750260356,lbank_exchange_user,1750260356,1000573882689027.0,,1001631759871529.0,1000156238147367.0,0.0,1096.03029992,0.6778787549592278,30142.500602041993
115,115,1000141721411979,2025-06-18 15:26:02,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-50.29258497,20432.96077947,20382.6681945,5,,,1750260362,lbank_exchange_user,1750260362,1000573882729818.0,,1001631759963952.0,1000156238150503.0,0.0,1096.03029992,0.6762102608407738,30142.500602041993
116,116,1000141721411980,2025-06-18 15:26:02,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,541.48374,20382.6681945,20924.1519345,1,,,1750260362,lbank_exchange_user,1750260362,1000573882729818.0,,1001631759963952.0,1000156238150503.0,0.0,1096.03029992,0.6941743888721197,30142.500602041993
117,117,1000141721421763,2025-06-18 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-41.0781777,20924.1519345,20883.0737568,7,,,1750262400,,1750262400,,,,,,1096.03029992,0.6928115896059825,30142.500602041993
118,118,1000141721427137,2025-06-18 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-8.78576536,20883.0737568,20874.28799144,7,,,1750262400,,1750262400,,,,,,1096.03029992,0.6925201152695964,30142.500602041993
119,119,1000141721431902,2025-06-18 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-13.35820102,20874.28799144,20860.92979042,7,,,1750262400,,1750262400,,,,,,1096.03029992,0.6920769469606242,30142.500602041993
120,120,1000141721437551,2025-06-18 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-7.98745864,20860.92979042,20852.94233178,7,,,1750262400,,1750262400,,,,,,1096.03029992,0.6918119570466998,30142.500602041993
121,121,1000141721466180,2025-06-18 17:33:36,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-37.40454608,20852.94233178,20815.5377857,5,,,1750268016,lbank_exchange_user,1750268016,1000573926893378.0,,1001631861067529.0,1000156242096387.0,0.0,1096.03029992,0.6905710332569375,30142.500602041993
122,122,1000141721466181,2025-06-18 17:33:36,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-858.67652,20815.5377857,19956.8612657,1,,,1750268016,lbank_exchange_user,1750268016,1000573926893378.0,,1001631861067529.0,1000156242096387.0,0.0,1096.03029992,0.6620837975316497,30142.500602041993
123,123,1000141721507209,2025-06-18 21:00:15,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-83.64312797,19956.8612657,19873.21813773,5,,,1750280415,lbank_exchange_user,1750280415,1000574000454901.0,,1001632030801519.0,1000156248505066.0,0.0,1096.03029992,0.6593088742074603,30142.500602041993
124,124,1000141721507210,2025-06-18 21:00:15,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,5250.87988,19873.21813773,25124.09801773,1,,,1750280415,lbank_exchange_user,1750280415,1000574000454901.0,,1001632030801519.0,1000156248505066.0,0.0,1096.03029992,0.8335107411767947,30142.500602041993
125,125,1000141721528397,2025-06-19 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-3.1742353,25124.09801773,25120.92378243,7,,,1750291200,,1750291200,,,,,,1096.03029992,0.833405433546817,30142.500602041993
126,126,1000141721533754,2025-06-19 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-11.68231856,25120.92378243,25109.24146387,7,,,1750291200,,1750291200,,,,,,1096.03029992,0.8330178638917894,30142.500602041993
127,127,1000141721538472,2025-06-19 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-10.7687797,25109.24146387,25098.47268417,7,,,1750291200,,1750291200,,,,,,1096.03029992,0.8326606015716463,30142.500602041993
128,128,1000141721594661,2025-06-19 04:38:28,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1096.03029992,25098.47268417,24002.44238425,c,,,1750307908,,1750307908,1250619110052.0,,,,-1096.03029992,0.0,0.7962989766888804,30142.500602041993
129,129,1000141721594662,2025-06-19 04:38:28,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-17000.0,24002.44238425,7002.44238425,4,,,1750307908,,1750307908,1250619110053.0,,,,0.0,0.0,0.7962989766888804,8793.735254272346
130,130,1000141721594695,2025-06-19 04:38:59,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,17628.8851,7002.44238425,24631.32748425,3,,,1750307939,,1750307939,1250619110054.0,,,,0.0,0.0,0.7962989766888804,30932.260627371914
131,131,1000141721598644,2025-06-19 05:21:17,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-16250.0,24631.32748425,8381.32748425,4,,,1750310477,,1750310477,1250619110055.0,,,,0.0,0.0,0.7962989766888803,10525.35257435681
132,132,1000141721598695,2025-06-19 05:21:35,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-700.0,8381.32748425,7681.32748425,4,,,1750310495,,1750310495,1250619110056.0,,,,0.0,0.0,0.7962989766888804,9646.285765919236
133,133,1000141721613003,2025-06-19 07:58:17,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-22.61494925,7681.32748425,7658.712535,5,,,1750319897,lbank_exchange_user,1750319897,1000574223327936.0,,1001632534836680.0,1000156268799913.0,0.0,0.0,0.7939545562768395,9646.285765919236
134,134,1000141721613004,2025-06-19 07:58:17,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,175.768,7658.712535,7834.480535,1,,,1750319897,lbank_exchange_user,1750319897,1000574223327936.0,,1001632534836680.0,1000156268799913.0,0.0,0.0,0.8121758700825114,9646.285765919236
135,135,1000141721619368,2025-06-19 08:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-2.5333574,7834.480535,7831.9471776,7,,,1750320000,,1750320000,,,,,,0.0,0.8119132449165692,9646.285765919236
136,136,1000141721624764,2025-06-19 08:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-11.81724474,7831.9471776,7820.12993286,7,,,1750320000,,1750320000,,,,,,0.0,0.8106881884516497,9646.285765919236
137,137,1000141721629530,2025-06-19 08:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-12.63759065,7820.12993286,7807.49234221,7,,,1750320000,,1750320000,,,,,,0.0,0.8093780893153947,9646.285765919236
138,138,1000141721709775,2025-06-19 15:10:12,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-11.6556144,7807.49234221,7795.83672781,5,,,1750345812,lbank_exchange_user,1750345812,1000574370939316.0,,1001632868931362.0,1000156282170126.0,0.0,0.0,0.8081697885576896,9646.285765919236
139,139,1000141721709776,2025-06-19 15:10:12,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1232.0532,7795.83672781,6563.78352781,1,,,1750345812,lbank_exchange_user,1750345812,1000574370939316.0,,1001632868931362.0,1000156282170126.0,0.0,0.0,0.6804467218875211,9646.285765919236
140,140,1000141721714965,2025-06-19 15:57:50,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1561.0,6563.78352781,8124.78352781,3,,,1750348670,,1750348670,1250619110057.0,,,,0.0,0.0,0.6804467218875211,11940.366918474243
141,141,1000141721721519,2025-06-19 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-8.64049587,8124.78352781,8116.14303194,7,,,1750348800,,1750348800,,,,,,0.0,0.6797230845044326,11940.366918474243
